Freq,Impedance
1,10.57
2,622.84
3,1224.53
4,2804.87
5,5160.81
6,4276.02
7,3880.09
8,5315.94
9,5145.38
10,4578.79
11,4057.19
12,4560.33
13,4424.52
14,3949.7
15,3685.0
16,3448.61
17,3254.22
18,3248.13
19,3224.64
20,2977.04
21,2790.05
22,2754.35
23,2633.5
24,2571.32
25,2517.45
26,2432.95
27,2480.24
28,2201.87
29,2212.09
30,2189.59
31,2130.96
32,2047.69
33,1988.14
34,2038.76
35,1931.17
36,1822.08
37,1961.34
38,1737.17
39,1812.22
40,1750.93
41,1733.63
42,1726.87
43,1636.85
44,1542.44
45,1536.8
46,1452.81
47,1432.06
48,1373.78
49,1367.51
50,1340.56
51,1336.23
52,1289.48
53,1285.73
54,1249.16
55,1193.14
56,1140.85
57,1140.85
58,1098.08
59,1044.78
60,1044.78
61,1033.65
62,1007.69
63,995.18
64,967.84
65,944.19
66,939.73
67,925.18
68,905.11
69,897.64
70,875.77
71,864.45
72,844.21
73,832.93
74,824.86
75,816.76
76,785.84
77,783.13
78,773.27
79,761.38
80,747.11
81,730.87
82,724.04
83,703.0
84,696.2
85,686.07
86,661.1
87,659.14
88,653.34
89,639.15
90,625.88
91,629.8
92,608.9
93,603.7
94,595.79
95,586.79
96,574.61
97,568.7
98,563.42
99,556.67
100,542.46
