Freq,Impedance
1,10.57
2,618.73
3,1209.23
4,2689.7
5,4003.39
6,3594.14
7,3323.57
8,3938.82
9,4006.5
10,3724.33
11,3401.35
12,3511.77
13,3337.86
14,3089.86
15,2872.3
16,2873.83
17,2694.73
18,2572.41
19,2399.53
20,2352.22
21,2292.1
22,2267.1
23,2189.42
24,2048.66
25,2035.63
26,1990.8
27,1960.0
28,1793.15
29,1801.1
30,1750.93
31,1658.47
32,1648.92
33,1592.63
34,1606.68
35,1530.29
36,1429.47
37,1495.37
38,1378.53
39,1408.07
40,1382.21
41,1350.65
42,1358.86
43,1263.6
44,1184.77
45,1247.44
46,1212.78
47,1183.49
48,1160.26
49,1128.95
50,1081.4
51,1075.16
52,1053.13
53,1013.32
54,1007.04
55,980.67
56,958.34
57,950.04
58,928.96
59,909.86
60,887.83
61,860.86
62,849.93
63,831.17
64,816.72
65,814.45
66,795.68
67,774.07
68,767.41
69,758.35
70,744.77
71,724.06
72,713.72
73,707.66
74,705.7
75,682.38
76,675.1
77,653.79
78,660.5
79,653.46
80,641.35
81,630.89
82,618.39
83,612.12
84,599.93
85,593.52
86,585.61
87,567.64
88,564.48
89,551.45
90,544.68
91,538.28
92,527.24
93,522.14
94,508.91
95,507.22
96,496.55
97,491.9
98,486.31
99,480.64
100,467.51
