Freq,Impedance
1,10.57
2,623.09
3,1217.49
4,2811.65
5,5024.64
6,3999.27
7,3806.91
8,4510.72
9,5125.74
10,4424.52
11,3797.17
12,4311.74
13,4140.4
14,3570.43
15,3409.63
16,3539.31
17,3125.16
18,3119.77
19,2855.64
20,2731.08
21,2642.97
22,2714.81
23,2557.46
24,2524.68
25,2446.28
26,2303.25
27,2203.93
28,1862.48
29,1895.83
30,1784.03
31,1670.06
32,1560.25
33,1616.05
34,1628.5
35,1541.38
36,1459.97
37,1436.91
38,1374.45
39,1377.64
40,1314.91
41,1314.91
42,1312.21
43,1228.19
44,1173.57
45,1191.23
46,1128.0
47,1128.0
48,1079.78
49,1053.05
50,1022.57
51,978.53
52,949.33
53,950.77
54,914.97
55,883.3
56,853.65
57,846.52
58,826.98
59,799.61
60,781.44
61,765.87
62,759.88
63,737.57
64,735.68
65,735.25
66,711.34
67,703.33
68,692.23
69,673.79
70,665.13
71,655.12
72,650.25
73,637.02
74,629.07
75,616.59
76,607.53
77,592.88
78,584.36
79,573.38
80,561.29
81,549.58
82,537.58
83,534.9
84,527.05
85,517.86
86,510.79
87,499.29
88,493.97
89,485.98
90,479.2
91,478.22
92,464.94
93,459.23
94,447.52
95,443.26
96,433.19
97,426.54
98,420.17
99,417.68
100,412.55
