Freq,Impedance
1,10.57
2,614.89
3,1188.41
4,2477.05
5,3582.97
6,3133.06
7,2708.71
8,3474.68
9,3459.23
10,2946.89
11,2761.45
12,2830.1
13,2754.35
14,2521.57
15,2382.79
16,2446.05
17,2263.35
18,2128.31
19,2057.45
20,2005.85
21,1982.84
22,1937.46
23,1934.31
24,1879.04
25,1783.02
26,1754.4
27,1662.6
28,1575.15
29,1568.14
30,1548.99
31,1480.46
32,1469.7
33,1417.38
34,1420.84
35,1405.11
36,1303.92
37,1288.2
38,1245.04
39,1257.41
40,1223.67
41,1209.74
42,1205.12
43,1152.29
44,1098.79
45,1094.79
46,1049.76
47,1037.68
48,998.58
49,980.0
50,947.92
51,908.6
52,884.46
53,896.98
54,859.35
55,835.33
56,812.91
57,784.24
58,786.35
59,750.82
60,743.24
61,734.56
62,713.41
63,701.43
64,697.95
65,687.85
66,673.56
67,669.42
68,657.92
69,646.26
70,631.61
71,619.31
72,613.31
73,601.71
74,594.54
75,583.4
76,569.98
77,563.4
78,549.53
79,539.82
80,532.54
81,527.9
82,512.3
83,507.98
84,500.1
85,492.73
86,484.5
87,475.48
88,467.94
89,458.48
90,451.88
91,447.91
92,437.82
93,430.21
94,426.82
95,424.25
96,415.61
97,414.72
98,406.9
99,406.14
100,397.46
