Freq,Impedance
1,10.57
2,627.25
3,1251.68
4,2910.07
5,5014.45
6,4391.4
7,3734.36
8,5030.79
9,5377.51
10,4625.91
11,4276.02
12,4672.87
13,4471.31
14,4006.5
15,3789.25
16,3778.78
17,3483.5
18,3421.83
19,3058.96
20,3052.52
21,2851.52
22,2873.83
23,2734.7
24,2661.3
25,2567.76
26,2586.8
27,2572.41
28,2301.08
29,2251.67
30,2166.61
31,2166.61
32,2052.97
33,2016.2
34,2079.12
35,1959.64
36,1799.13
37,1884.09
38,1773.96
39,1734.64
40,1683.66
41,1648.56
42,1632.34
43,1579.77
44,1492.9
45,1473.19
46,1395.29
47,1385.97
48,1321.89
49,1313.45
50,1287.1
51,1241.94
52,1234.5
53,1202.5
54,1151.48
55,1111.54
56,1066.55
57,1060.26
58,1024.31
59,986.11
60,968.15
61,956.02
62,934.79
63,914.46
64,909.53
65,884.28
66,876.27
67,854.24
68,847.4
69,828.71
70,810.71
71,798.43
72,791.41
73,772.69
74,773.11
75,758.98
76,754.67
77,728.35
78,719.97
79,709.7
80,686.13
81,674.68
82,662.2
83,656.47
84,647.67
85,638.62
86,641.09
87,621.95
88,613.31
89,608.36
90,598.63
91,599.55
92,580.95
93,570.3
94,557.9
95,557.03
96,547.51
97,540.97
98,536.23
99,531.07
100,511.26
