Freq,Impedance
1,10.57
2,623.09
3,1225.86
4,2811.65
5,4753.85
6,4284.87
7,3650.03
8,5032.84
9,5480.64
10,4479.98
11,4078.89
12,4717.91
13,4471.31
14,3862.33
15,3839.33
16,3511.77
17,3421.83
18,3387.49
19,3147.03
20,3002.45
21,2873.83
22,2792.86
23,2716.43
24,2572.41
25,2557.19
26,2491.13
27,2343.04
28,2203.93
29,2232.78
30,2171.38
31,2148.48
32,1978.21
33,1947.98
34,1891.02
35,1853.9
36,1743.71
37,1813.57
38,1706.09
39,1694.68
40,1611.98
41,1560.62
42,1553.74
43,1448.67
44,1395.03
45,1411.18
46,1334.43
47,1329.59
48,1274.27
49,1273.57
50,1226.19
51,1185.34
52,1137.7
53,1115.27
54,1078.22
55,1055.01
56,1029.83
57,1007.89
58,997.19
59,954.41
60,934.57
61,921.14
62,894.36
63,886.75
64,860.49
65,853.65
66,832.11
67,818.18
68,803.44
69,792.01
70,776.63
71,763.07
72,745.97
73,737.64
74,734.13
75,713.2
76,692.23
77,686.89
78,674.01
79,663.62
80,651.81
81,641.83
82,632.23
83,622.77
84,606.03
85,598.66
86,585.78
87,572.13
88,569.12
89,557.12
90,550.7
91,546.37
92,531.76
93,520.18
94,517.47
95,511.76
96,501.54
97,496.0
98,487.0
99,487.41
100,478.61
