Freq,Impedance
1,10.57
2,620.9
3,1217.49
4,2689.7
5,4635.51
6,3591.89
7,3387.49
8,4057.19
9,4375.12
10,3760.65
11,3389.37
12,3511.77
13,3454.57
14,3109.54
15,2945.25
16,2895.88
17,2772.72
18,2734.7
19,2624.42
20,2479.99
21,2396.65
22,2377.36
23,2272.19
24,2152.49
25,2130.49
26,2022.57
27,2035.63
28,1861.54
29,1788.8
30,1739.63
31,1725.63
32,1636.35
33,1606.88
34,1652.33
35,1583.34
36,1443.8
37,1436.29
38,1420.14
39,1397.83
40,1322.23
41,1352.84
42,1344.5
43,1319.92
44,1240.0
45,1225.86
46,1184.67
47,1186.6
48,1121.61
49,1114.07
50,1098.02
51,1087.01
52,1051.4
53,998.21
54,1010.87
55,965.06
56,937.68
57,935.89
58,921.25
59,905.13
60,893.98
61,862.63
62,864.93
63,837.17
64,835.44
65,806.79
66,805.49
67,789.76
68,767.1
69,751.37
70,740.35
71,733.92
72,728.09
73,713.55
74,699.74
75,690.0
76,669.65
77,658.95
78,648.51
79,643.53
80,628.68
81,617.6
82,600.71
83,584.97
84,578.97
85,569.2
86,558.8
87,539.31
88,533.43
89,526.43
90,514.69
91,510.72
92,503.91
93,499.22
94,491.9
95,489.68
96,475.0
97,469.37
98,462.86
99,463.27
100,453.87
