Freq,Impedance
1,10.57
2,625.04
3,1224.53
4,2731.08
5,4291.22
6,3910.57
7,3377.51
8,4264.73
9,4464.13
10,4027.39
11,3497.89
12,3789.25
13,3591.89
14,3171.42
15,3089.86
16,2978.75
17,2883.05
18,2812.73
19,2627.05
20,2506.97
21,2370.03
22,2365.54
23,2258.33
24,2128.31
25,2060.4
26,1958.06
27,1900.13
28,1823.45
29,1806.78
30,1719.86
31,1683.19
32,1668.26
33,1569.14
34,1569.14
35,1538.55
36,1474.38
37,1396.6
38,1406.5
39,1372.4
40,1317.26
41,1282.89
42,1274.64
43,1245.56
44,1148.17
45,1172.25
46,1106.39
47,1091.05
48,1041.96
49,1023.07
50,989.54
51,967.72
52,933.33
53,915.45
54,879.12
55,855.81
56,837.62
57,819.88
58,799.19
59,775.62
60,767.08
61,751.9
62,736.25
63,728.45
64,715.04
65,699.42
66,688.1
67,674.19
68,664.24
69,650.34
70,640.95
71,632.27
72,611.18
73,608.98
74,599.63
75,588.93
76,578.76
77,561.94
78,549.92
79,541.79
80,532.79
81,520.93
82,514.48
83,504.24
84,494.27
85,486.54
86,474.36
87,467.14
88,461.83
89,452.26
90,445.61
91,444.45
92,433.86
93,427.37
94,423.86
95,417.98
96,410.02
97,404.2
98,401.51
99,398.85
100,391.28
