Freq,Impedance
1,10.57
2,621.14
3,1202.28
4,2621.8
5,3821.22
6,3443.33
7,3143.52
8,3821.22
9,4034.78
10,3789.25
11,3706.97
12,4349.7
13,3968.7
14,3542.17
15,3374.41
16,3020.94
17,3027.62
18,2460.56
19,2237.64
20,2160.24
21,2054.09
22,2005.85
23,1916.25
24,1862.48
25,1798.47
26,1778.92
27,1759.3
28,1606.88
29,1586.67
30,1544.64
31,1497.31
32,1427.4
33,1436.29
34,1427.4
35,1422.74
36,1322.23
37,1361.25
38,1274.41
39,1270.92
40,1224.89
41,1224.89
42,1231.78
43,1155.58
44,1132.05
45,1117.47
46,1079.23
47,1079.23
48,1033.6
49,1020.39
50,989.59
51,968.82
52,932.96
53,930.03
54,888.68
55,858.41
56,836.25
57,830.88
58,820.04
59,794.13
60,774.55
61,778.4
62,750.91
63,745.97
64,727.14
65,709.8
66,703.94
67,698.42
68,686.89
69,671.05
70,662.08
71,645.15
72,638.74
73,627.47
74,618.13
75,609.03
76,591.68
77,585.95
78,573.77
79,568.37
80,556.43
81,551.37
82,532.11
83,526.08
84,518.96
85,509.89
86,500.84
87,492.73
88,488.66
89,479.97
90,476.59
91,475.28
92,459.32
93,453.24
94,449.44
95,442.27
96,432.6
97,426.1
98,418.72
99,418.53
100,412.46
