Freq,Impedance
1,10.57
2,623.97
3,1240.12
4,2925.68
5,5145.38
6,4445.61
7,4009.61
8,5501.98
9,6519.58
10,5328.08
11,4515.17
12,5340.31
13,5063.94
14,4479.98
15,4235.05
16,4452.7
17,3760.65
18,3838.42
19,3440.71
20,3394.4
21,3193.75
22,3094.63
23,3077.11
24,2839.64
25,2797.43
26,2765.53
27,2716.43
28,2431.32
29,2443.46
30,2425.78
31,2296.78
32,2224.04
33,2174.02
34,2273.7
35,2180.67
36,1919.09
37,2007.93
38,1855.44
39,1817.23
40,1724.3
41,1715.29
42,1727.79
43,1539.91
44,1554.77
45,1468.27
46,1426.42
47,1397.04
48,1330.42
49,1311.99
50,1283.58
51,1238.37
52,1203.79
53,1155.36
54,1144.26
55,1094.07
56,1042.3
57,1029.55
58,1014.89
59,976.29
60,948.49
61,922.13
62,907.55
63,894.96
64,871.39
65,875.08
66,842.73
67,826.96
68,811.05
69,790.67
70,779.3
71,765.8
72,746.17
73,739.35
74,726.67
75,714.42
76,702.44
77,684.72
78,671.29
79,660.72
80,646.17
81,636.15
82,621.77
83,613.62
84,602.35
85,591.41
86,575.44
87,566.68
88,557.99
89,544.95
90,541.5
91,535.73
92,523.33
93,509.3
94,505.0
95,503.58
96,488.62
97,481.47
98,482.04
99,476.21
100,466.46
