Freq,Impedance
1,10.57
2,619.19
3,1221.08
4,2736.02
5,4295.05
6,3914.43
7,3662.63
8,4629.1
9,4424.52
10,4173.97
11,3706.97
12,4215.6
13,3821.22
14,3591.89
15,3295.54
16,3224.64
17,3027.62
18,2954.76
19,2781.69
20,2806.29
21,2567.76
22,2524.42
23,2492.13
24,2330.3
25,2211.56
26,2249.84
27,2224.75
28,1971.26
29,1956.13
30,1910.95
31,1850.52
32,1770.73
33,1731.87
34,1755.45
35,1640.46
36,1530.35
37,1565.66
38,1525.98
39,1477.74
40,1418.62
41,1404.71
42,1404.71
43,1356.56
44,1291.97
45,1277.12
46,1209.66
47,1196.28
48,1153.65
49,1146.2
50,1105.15
51,1055.01
52,1026.87
53,1019.98
54,983.48
55,949.24
56,909.72
57,893.88
58,884.68
59,850.88
60,838.83
61,824.67
62,802.92
63,783.13
64,775.38
65,751.26
66,755.32
67,745.13
68,732.12
69,717.5
70,703.62
71,686.47
72,681.75
73,665.57
74,649.85
75,652.65
76,638.21
77,625.63
78,611.92
79,598.77
80,586.13
81,580.67
82,563.55
83,557.06
84,544.81
85,538.7
86,529.09
87,519.84
88,508.94
89,506.66
90,500.84
91,495.54
92,483.6
93,474.28
94,473.01
95,465.1
96,452.86
97,444.34
98,439.22
99,436.72
100,428.73
