Freq,Impedance
1,10.57
2,620.15
3,1232.99
4,2811.65
5,5171.92
6,4291.22
7,3734.36
8,5160.81
9,5673.39
10,4625.91
11,4369.73
12,4984.25
13,4578.79
14,4385.95
15,4156.5
16,4140.4
17,3776.17
18,3454.57
19,3547.19
20,3082.76
21,3111.97
22,3093.67
23,2994.2
24,2981.73
25,2886.14
26,2873.83
27,2860.16
28,2621.22
29,2581.24
30,2612.56
31,2479.99
32,2439.7
33,2299.32
34,2334.59
35,2387.38
36,2160.24
37,2130.96
38,1965.36
39,2082.17
40,1942.17
41,1972.37
42,1984.73
43,1778.92
44,1706.09
45,1723.31
46,1627.6
47,1587.19
48,1523.75
49,1514.82
50,1469.29
51,1403.15
52,1340.87
53,1316.09
54,1288.65
55,1255.59
56,1197.1
57,1173.57
58,1165.22
59,1117.54
60,1083.78
61,1072.81
62,1042.74
63,1020.95
64,1016.1
65,1000.78
66,969.96
67,945.99
68,933.98
69,913.28
70,893.74
71,883.03
72,870.18
73,866.09
74,846.07
75,840.37
76,821.61
77,808.38
78,785.65
79,780.88
80,759.48
81,743.59
82,732.37
83,707.3
84,704.68
85,688.9
86,660.44
87,651.69
88,642.58
89,630.45
90,626.25
91,617.18
92,604.49
93,593.89
94,585.06
95,575.21
96,566.53
97,559.08
98,549.32
99,547.88
100,537.75
