Freq,Impedance
1,10.57
2,618.97
3,1209.23
4,2736.02
5,4402.36
6,4002.36
7,3447.95
8,4876.14
9,5407.83
10,4482.88
11,4027.39
12,4424.52
13,4277.29
14,3854.92
15,3762.36
16,3577.05
17,3333.68
18,3337.86
19,3069.62
20,2925.68
21,2868.87
22,2833.02
23,2659.18
24,2654.04
25,2486.9
26,2469.01
27,2486.9
28,2205.14
29,2267.1
30,2242.53
31,2152.49
32,2035.63
33,1978.21
34,2037.53
35,1941.34
36,1786.23
37,1808.21
38,1729.12
39,1783.02
40,1708.9
41,1686.51
42,1686.51
43,1548.69
44,1485.29
45,1502.48
46,1395.03
47,1389.59
48,1334.43
49,1319.85
50,1274.27
51,1245.56
52,1207.41
53,1168.37
54,1154.84
55,1105.78
56,1061.49
57,1045.77
58,1010.78
59,993.12
60,967.15
61,937.8
62,930.97
63,901.67
64,896.8
65,874.73
66,868.73
67,849.07
68,826.66
69,808.02
70,797.78
71,779.96
72,782.09
73,764.16
74,754.96
75,727.14
76,701.52
77,698.17
78,692.49
79,677.87
80,670.76
81,660.38
82,636.95
83,630.61
84,616.62
85,610.54
86,605.97
87,584.46
88,572.01
89,561.29
90,562.31
91,555.6
92,542.92
93,523.63
94,514.05
95,507.63
96,497.03
97,490.94
98,485.67
99,479.29
100,472.53
