Freq,Impedance
1,10.57
2,637.4
3,1288.65
4,3313.56
5,7709.85
6,6449.29
7,5114.92
8,11930.34
9,14430.72
10,14058.25
11,9469.85
12,27509.91
13,39388.2
14,16570.74
15,14430.72
16,21848.64
17,24195.98
18,17614.94
19,13839.6
20,28958.78
21,22018.67
22,16285.02
23,17109.14
24,15449.32
25,17885.26
26,15049.46
27,11539.93
28,17272.87
29,16872.05
30,16872.05
31,16570.74
32,14058.25
33,12302.81
34,10583.79
35,10641.57
36,8544.5
37,8031.72
38,7524.73
39,6825.65
40,5878.18
41,6147.66
42,5520.87
43,5178.62
44,4465.56
45,4369.73
46,3778.78
47,3539.31
48,3362.09
49,3362.09
50,3075.7
51,2945.25
52,2664.96
53,2789.0
54,2442.28
55,2269.36
56,2150.56
57,2074.07
58,1940.05
59,1815.68
60,1746.8
61,1731.87
62,1687.44
63,1611.71
64,1555.86
65,1556.65
66,1505.06
67,1492.31
68,1432.06
69,1408.47
70,1386.32
71,1342.15
72,1320.7
73,1299.69
74,1297.85
75,1259.95
76,1245.56
77,1210.46
78,1174.85
79,1160.44
80,1134.02
81,1112.98
82,1075.96
83,1077.45
84,1036.66
85,1019.96
86,996.21
87,961.99
88,960.26
89,946.55
90,917.39
91,918.84
92,886.03
93,876.93
94,863.76
95,843.43
96,825.72
97,822.0
98,814.31
99,802.34
100,772.2
