Freq,Impedance
1,10.56
2,608.12
3,1172.71
4,2546.21
5,4284.87
6,3447.95
7,3261.47
8,3854.0
9,4032.66
10,3481.46
11,3197.96
12,3453.91
13,3189.56
14,2983.87
15,2833.39
16,3020.94
17,2612.85
18,2510.02
19,2474.12
20,2296.78
21,2329.89
22,2378.44
23,2342.01
24,2148.0
25,2127.38
26,2024.57
27,2038.76
28,1908.14
29,1879.47
30,1824.62
31,1789.91
32,1741.66
33,1764.58
34,1749.98
35,1716.02
36,1573.52
37,1617.07
38,1561.54
39,1559.82
40,1506.43
41,1479.05
42,1496.77
43,1452.61
44,1362.11
45,1363.49
46,1305.28
47,1306.5
48,1257.41
49,1238.1
50,1214.1
51,1179.8
52,1146.25
53,1160.26
54,1124.51
55,1071.12
56,1039.52
57,1032.82
58,1007.87
59,971.48
60,956.64
61,939.07
62,919.59
63,905.7
64,893.3
65,876.38
66,860.82
67,846.62
68,829.92
69,816.65
70,798.42
71,785.84
72,773.27
73,758.8
74,755.64
75,735.46
76,717.63
77,712.83
78,690.25
79,681.5
80,667.68
81,662.17
82,639.58
83,636.68
84,619.47
85,613.6
86,603.72
87,595.23
88,587.99
89,575.61
90,567.74
91,562.8
92,547.2
93,539.97
94,530.89
95,528.27
96,515.93
97,511.36
98,504.94
99,499.22
100,489.26
