Freq,Impedance
1,10.56
2,609.5
3,1177.26
4,2576.81
5,4003.39
6,3747.86
7,3197.96
8,4069.08
9,4746.94
10,3938.82
11,3421.83
12,3887.65
13,3751.26
14,3257.0
15,3161.7
16,3125.16
17,2853.02
18,2732.07
19,2640.59
20,2366.61
21,2398.87
22,2316.95
23,2200.15
24,2062.1
25,2005.85
26,1937.46
27,1814.82
28,1714.72
29,1708.9
30,1686.51
31,1643.39
32,1602.35
33,1553.74
34,1537.27
35,1499.43
36,1401.99
37,1374.45
38,1380.22
39,1333.7
40,1282.21
41,1282.21
42,1258.72
43,1222.73
44,1164.49
45,1160.46
46,1115.2
47,1098.34
48,1052.36
49,1055.62
50,1018.87
51,987.39
52,957.76
53,927.81
54,923.07
55,881.98
56,849.02
57,849.07
58,824.74
59,816.28
60,793.72
61,783.88
62,771.87
63,765.19
64,751.49
65,735.13
66,723.47
67,713.41
68,700.49
69,688.14
70,678.65
71,659.33
72,652.65
73,643.08
74,631.97
75,628.78
76,621.07
77,613.55
78,598.82
79,591.72
80,580.61
81,572.49
82,564.56
83,556.8
84,545.41
85,536.84
86,528.48
87,514.88
88,510.1
89,502.18
90,494.68
91,490.09
92,478.93
93,476.08
94,471.17
95,464.19
96,453.61
97,446.61
98,438.6
99,432.19
100,428.63
