Freq,Impedance
1,10.56
2,614.21
3,1186.25
4,2644.46
5,4510.72
6,3913.46
7,3568.23
8,5670.45
9,6453.61
10,5438.68
11,4891.15
12,5801.17
13,5387.56
14,4746.94
15,4536.08
16,4385.95
17,4215.6
18,3737.72
19,3649.25
20,3646.9
21,3547.19
22,3459.23
23,3293.23
24,3148.54
25,3069.62
26,3001.14
27,2899.8
28,2679.41
29,2591.27
30,2492.87
31,2474.85
32,2358.53
33,2353.47
34,2315.95
35,2247.09
36,1988.9
37,2073.06
38,2040.4
39,1975.72
40,1548.69
41,1834.79
42,1827.57
43,1674.58
44,1610.37
45,1580.02
46,1493.76
47,1498.56
48,1437.25
49,1445.6
50,1397.04
51,1374.49
52,1326.68
53,1236.42
54,1227.14
55,1173.68
56,1159.45
57,1121.4
58,1078.72
59,1052.07
60,1033.21
61,1039.09
62,999.69
63,989.6
64,967.77
65,937.81
66,913.17
67,890.69
68,880.37
69,870.19
70,852.36
71,847.4
72,825.53
73,811.82
74,789.94
75,785.06
76,769.79
77,741.69
78,729.55
79,718.38
80,706.86
81,688.52
82,684.76
83,672.57
84,661.43
85,638.37
86,624.37
87,610.31
88,610.54
89,592.7
90,577.8
91,571.35
92,560.5
93,533.72
94,536.84
95,536.14
96,518.39
97,521.51
98,507.1
99,502.18
100,500.18
