Freq,Impedance
1,10.56
2,614.67
3,1178.4
4,2576.81
5,3913.46
6,3747.86
7,3318.26
8,4276.02
9,4653.27
10,3821.22
11,3478.74
12,3839.33
13,3547.19
14,3257.0
15,3089.86
16,2793.21
17,2688.76
18,2714.81
19,2604.84
20,2439.7
21,2339.53
22,2328.06
23,2171.38
24,2054.09
25,2041.5
26,1990.17
27,1918.64
28,1819.07
29,1799.13
30,1769.12
31,1744.82
32,1610.1
33,1624.0
34,1627.6
35,1615.44
36,1436.29
37,1431.35
38,1420.14
39,1432.06
40,1382.51
41,1380.05
42,1367.51
43,1336.27
44,1251.05
45,1264.81
46,1197.85
47,1206.39
48,1143.61
49,1133.34
50,1119.05
51,1066.24
52,1047.15
53,1003.12
54,1010.02
55,963.62
56,941.76
57,939.83
58,903.77
59,879.72
60,864.93
61,840.4
62,830.7
63,827.28
64,816.91
65,784.13
66,782.38
67,772.69
68,758.98
69,748.0
70,743.59
71,741.41
72,719.87
73,732.37
74,709.37
75,702.99
76,679.81
77,666.37
78,650.38
79,634.58
80,625.89
81,613.63
82,604.4
83,598.27
84,584.44
85,573.73
86,566.25
87,557.47
88,555.59
89,548.93
90,534.1
91,532.75
92,517.37
93,510.98
94,518.47
95,514.84
96,509.71
97,505.92
98,479.59
99,486.68
100,475.69
