Freq,Impedance
1,10.56
2,613.46
3,1201.08
4,2632.62
5,4391.4
6,4057.19
7,3488.96
8,5337.86
9,6227.82
10,5024.64
11,4403.73
12,5205.69
13,4885.5
14,4318.22
15,4149.58
16,4100.93
17,3640.66
18,3616.79
19,3474.68
20,3254.22
21,3075.7
22,2992.04
23,2883.05
24,2853.02
25,2672.0
26,2488.89
27,2474.85
28,2275.41
29,2249.84
30,2249.84
31,2164.15
32,2051.02
33,2030.08
34,2095.09
35,1958.42
36,1823.45
37,1875.1
38,1719.94
39,1719.21
40,1634.24
41,1634.24
42,1575.21
43,1509.08
44,1401.64
45,1406.5
46,1366.98
47,1358.01
48,1312.76
49,1270.59
50,1242.31
51,1196.94
52,1144.77
53,1151.7
54,1096.96
55,1075.92
56,1028.41
57,1017.73
58,984.4
59,946.7
60,937.55
61,919.18
62,901.67
63,881.53
64,871.79
65,863.8
66,858.76
67,837.09
68,820.23
69,808.97
70,796.86
71,791.67
72,773.11
73,759.87
74,741.97
75,737.0
76,702.24
77,694.94
78,684.4
79,676.05
80,665.57
81,662.83
82,631.45
83,620.67
84,608.77
85,594.5
86,575.32
87,572.64
88,559.63
89,547.2
90,539.82
91,537.26
92,522.17
93,517.37
94,508.22
95,501.07
96,490.18
97,483.84
98,478.4
99,475.0
100,464.39
