Freq,Impedance
1,10.56
2,610.44
3,1165.02
4,2474.85
5,4002.36
6,3453.91
7,2839.64
8,3867.91
9,3854.0
10,3425.71
11,3060.35
12,3293.23
13,3069.62
14,2730.42
15,2626.46
16,2620.06
17,2357.05
18,2247.09
19,2149.92
20,2051.44
21,1940.28
22,1929.66
23,1806.49
24,1742.77
25,1705.05
26,1640.82
27,1620.42
28,1530.35
29,1525.29
30,1462.54
31,1430.17
32,1408.83
33,1358.62
34,1384.13
35,1337.23
36,1209.66
37,1254.09
38,1209.66
39,1179.24
40,1142.46
41,1126.16
42,1129.79
43,1061.06
44,1034.3
45,1030.18
46,975.35
47,967.15
48,944.04
49,910.53
50,891.51
51,869.59
52,839.71
53,802.39
54,803.87
55,783.04
56,753.26
57,747.19
58,735.94
59,708.04
60,695.59
61,681.94
62,673.76
63,651.74
64,651.41
65,636.83
66,622.76
67,617.01
68,606.73
69,593.25
70,583.94
71,574.03
72,568.62
73,555.12
74,546.8
75,539.92
76,529.91
77,520.04
78,513.63
79,506.31
80,495.17
81,485.33
82,475.06
83,470.39
84,462.22
85,456.81
86,445.79
87,439.68
88,435.31
89,427.56
90,424.61
91,419.0
92,410.03
93,406.35
94,401.29
95,399.42
96,391.31
97,384.18
98,378.87
99,376.9
100,369.73
