Freq,Impedance
1,10.56
2,616.34
3,1194.21
4,2689.7
5,4192.84
6,3913.46
7,3447.95
8,4733.21
9,5340.31
10,4625.91
11,4069.08
12,4369.73
13,4327.33
14,3839.33
15,3634.46
16,3421.83
17,3366.39
18,3125.16
19,3048.86
20,3067.3
21,2835.22
22,2790.05
23,2702.01
24,2634.97
25,2490.63
26,2423.95
27,2459.84
28,2207.05
29,2158.46
30,2148.0
31,2091.98
32,1999.63
33,1988.14
34,1988.14
35,1892.33
36,1839.19
37,1901.9
38,1845.94
39,1812.22
40,1683.43
41,1700.28
42,1700.28
43,1563.75
44,1555.74
45,1555.74
46,1482.6
47,1467.91
48,1408.07
49,1422.74
50,1353.99
51,1314.22
52,1264.81
53,1209.31
54,1213.09
55,1171.0
56,1140.06
57,1110.65
58,1098.08
59,1075.34
60,1053.52
61,1031.31
62,1025.22
63,996.23
64,992.79
65,983.32
66,954.07
67,944.19
68,930.13
69,898.01
70,888.58
71,882.58
72,861.73
73,844.33
74,838.53
75,816.76
76,800.97
77,793.1
78,787.76
79,775.21
80,749.47
81,733.92
82,714.42
83,703.33
84,687.85
85,679.02
86,665.82
87,652.71
88,641.44
89,629.97
90,623.75
91,624.86
92,602.96
93,586.95
94,585.9
95,577.33
96,568.49
97,555.77
98,553.7
99,551.52
100,540.19
